[2021-11-1019:17:58] [ INFO ] [UserServiceImpl:59] Saving new roleROLE_USER to the database
[2021-11-1019:17:58] [ INFO ] [UserServiceImpl:59] Saving new roleROLE_MANAGER to the database
[2021-11-1019:17:58] [ INFO ] [UserServiceImpl:59] Saving new roleROLE_ADMIN to the database
[2021-11-1019:17:58] [ INFO ] [UserServiceImpl:59] Saving new roleROLE_SUPER_ADMIN to the database
[2021-11-1019:17:58] [ INFO ] [UserServiceImpl:52] Saving new user: John to the database
[2021-11-1019:17:59] [ INFO ] [UserServiceImpl:52] Saving new user: Will to the database
[2021-11-1019:17:59] [ INFO ] [UserServiceImpl:52] Saving new user: Jim to the database
[2021-11-1019:18:00] [ INFO ] [UserServiceImpl:52] Saving new user: Arnold to the database
[2021-11-1019:18:00] [ INFO ] [UserServiceImpl:52] Saving new user: Bruce to the database
[2021-11-1019:18:00] [ INFO ] [UserServiceImpl:65] Adding role ROLE_USER to user bruce@gmail.com
[2021-11-1019:18:00] [ INFO ] [UserServiceImpl:65] Adding role ROLE_USER to user john@gmail.com
[2021-11-1019:18:01] [ INFO ] [UserServiceImpl:65] Adding role ROLE_MANAGER to user john@gmail.com
[2021-11-1019:18:01] [ INFO ] [UserServiceImpl:65] Adding role ROLE_MANAGER to user will@gmail.com
[2021-11-1019:18:01] [ INFO ] [UserServiceImpl:65] Adding role ROLE_ADMIN to user jim@gmail.com
[2021-11-1019:18:01] [ INFO ] [UserServiceImpl:65] Adding role ROLE_SUPER_ADMIN to user arnold@gmail.com
[2021-11-1019:18:01] [ INFO ] [UserServiceImpl:65] Adding role ROLE_ADMIN to user arnold@gmail.com
[2021-11-1019:18:01] [ INFO ] [UserServiceImpl:65] Adding role ROLE_USER to user arnold@gmail.com
[2021-11-1019:18:01] [ INFO ] [CategoryServiceImpl:42] Saving new category: casas to the database
[2021-11-1019:18:01] [ INFO ] [CategoryServiceImpl:42] Saving new category: apartamentos to the database
[2021-11-1019:18:01] [ INFO ] [CategoryServiceImpl:42] Saving new category: fincas to the database
[2021-11-1019:18:01] [ INFO ] [CategoryServiceImpl:42] Saving new category: mansiones to the database
[2021-11-1019:18:03] [ INFO ] [CityServiceImpl:32] Saving new city: San José to the database
[2021-11-1019:18:03] [ INFO ] [CityServiceImpl:32] Saving new city: Colón to the database
[2021-11-1019:18:03] [ INFO ] [CityServiceImpl:32] Saving new city: Santo Domingo to the database
[2021-11-1019:18:03] [ INFO ] [CityServiceImpl:32] Saving new city: Sao Paulo to the database
[2021-11-1019:18:03] [ INFO ] [CityServiceImpl:32] Saving new city: Santiago de Chile to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Aire acondicionado to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Agua caliente to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Jacuzzi to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Area para trabajar to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Electrodomesticos cocina to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Articulos basicos cocina to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Botiquín to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Cafetera to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Calefaccion to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Wifi to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Mascotas permitidas to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Piscina to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: TV to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Elementos basicos to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Camara de seguridad to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Cerradura inteligente to the database
[2021-11-1019:18:03] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Equipo ejercicio to the database
[2021-11-1019:18:04] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Estacionamiento Pago afuera to the database
[2021-11-1019:18:04] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Estacionamiento gratuito dentro to the database
[2021-11-1019:18:04] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Extintor to the database
[2021-11-1019:18:04] [ INFO ] [FeatureServiceImpl:19] Saving new feature: Contenedor reciclable to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Medellín to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Bogotá to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Medellín to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Cali to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Barranquilla to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Buenos Aires to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Córdoba to the database
[2021-11-1019:18:04] [ INFO ] [ProductServiceImpl:31] Saving new product: Casa en Rosario to the database
